shot_id,MatchId,goal,xG,open_frac,open_frac_nogk,open_angle,gk_block_share,def_closing,orient,n_corridor,d_corridor,score_diff,minute,ball_z
18226900000623,DFL-MAT-J03WN1,0,0.019,0.8429752066115702,1.0,10.785374203269333,0.15702479338842978,3.195887711479221,56.68261042251826,1,1.531331619754435,2,41.55045,0.0
18226900000659,DFL-MAT-J03WN1,0,0.0379,0.6115702479338843,0.7520661157024794,10.083722088568942,0.14049586776859513,3.3326940521262345,99.02369153485654,2,3.309228069633081,2,44.06353333333333,0.11
18226900000769,DFL-MAT-J03WN1,0,0.0358,0.2892561983471074,1.0,1.4405333001428426,0.7107438016528926,-0.514630691088796,98.5009830184636,1,0.8758976062473097,-2,68.14671666666666,2.0
18226900000878,DFL-MAT-J03WN1,0,0.1065,0.09090909090909091,0.09090909090909091,1.8984443569324219,0.0,1.793048017982403,54.43208362515406,7,8.242009475273573,-2,77.40786666666666,0.14
18226900000899,DFL-MAT-J03WN1,0,0.2279,0.7355371900826446,1.0,18.944625706415547,0.2644628099173554,2.5193651945435733,3.932011605199988,1,2.3170991545039956,-2,78.67528333333333,0.03
18226900000951,DFL-MAT-J03WN1,0,0.1041,0.7603305785123967,1.0,17.036498215200005,0.23966942148760328,-0.43288111884831043,14.687578170660593,1,0.7751154463049581,-2,82.39865,0.0
18226900001121,DFL-MAT-J03WN1,0,0.2427,0.6776859504132231,0.6776859504132231,23.222810805800016,0.0,0.8457308374853048,13.533551419955826,1,4.061290158106463,2,96.02261666666666,0.0
18226900001209,DFL-MAT-J03WN1,1,0.1896,0.7851239669421488,1.0,15.131637272340374,0.2148760330578512,2.3410211033688224,28.82149602395156,0,40.0,2,102.2736,0.93
18226900001233,DFL-MAT-J03WN1,0,0.0679,0.7933884297520661,1.0,13.594746902357143,0.20661157024793386,0.640554325755005,33.415666838232156,1,0.02085451932314164,3,106.35178333333333,0.0
18232100000016,DFL-MAT-J03WOH,0,0.0325,0.34710743801652894,0.4462809917355372,9.563477564528782,0.09917355371900827,0.4077245268512503,153.24352087991772,2,2.18409186549029,0,0.0,2.05
18232100000022,DFL-MAT-J03WOH,0,0.0897,0.38016528925619836,0.5206611570247934,14.745282157352936,0.14049586776859507,0.1308336996731574,171.9853808459399,4,0.07942585325966389,0,0.624,0.08
