dist,angle,y_off,open_frac,open_frac_nogk,open_angle,gk_block_share,n_visible,n_opp_visible,has_gk,n_def_cone,n_def_3m,n_def_5m,d_def_min,n_corridor,d_corridor,gk_dist_goal,gk_dist_shot,gk_in_cone,gk_off_line,n_att_box,n_def_box,inside_box,source,match_id,shot_id,goal,ref_xg,shot_type,body_part,is_head,is_fk,technique,play_pattern,under_pressure,minute,period,x_raw,y_raw,first_time,aerial_won,one_on_one,open_goal,has_assist,ast_length,ast_height,ast_cross,ast_through,ast_cutback,ast_switch,ast_setpiece,poss_duration,poss_n_pass,poss_start_x,poss_directness,prev_type,carry_len
11.2389601387317,35.98133697332995,0.9350000000000023,0.6115702479338843,0.7355371900826446,22.005115173772037,0.12396694214876036,10,7,1,0,2,3,0.9350000000000023,1,2.257702197248246,0.7005399703086141,10.604205828349436,1.0,0.28786582211021705,1,5,1,statsbomb,265839,5fd7ddd9-89aa-4c95-ab07-44f1e8a5f015,0,0.105102785,Open Play,Head,1,0,Normal,From Free Kick,0,59,2,107.2,41.1,0,0,0,0,1,22.847319,High Pass,1,0,0,0,Open,16.821000000000026,4,28.0,3.9117769454848044,Pass,0.0
21.82277823742889,17.077766691334304,9.945,0.6528925619834711,0.6528925619834711,11.14994684806124,0.0,14,10,1,1,0,1,4.200860030993643,4,3.777260809928458,1.2886257214567851,20.664269434219044,1.0,0.5490507381617263,4,7,0,statsbomb,265839,90e087af-8635-4bf0-b9cb-c859bdf4c59a,0,0.031025404,Open Play,Right Foot,0,0,Normal,From Throw In,0,62,2,97.8,51.7,1,0,0,0,1,6.8963757,Ground Pass,0,0,0,0,Open,4.241999999999962,3,93.3625,-1.835808580858101,Pass,0.0
7.100231070183553,54.49145137782046,0.42500000000000426,0.5950413223140496,0.7355371900826446,32.42466528267003,0.14049586776859502,16,10,1,0,2,4,1.1315614212228968,2,0.595288724862679,1.34388429561477,6.240927915783028,1.0,0.9657960328638622,5,7,1,statsbomb,265839,eee66594-7688-4a26-8417-67a4906298ec,0,0.13179104,Open Play,Right Foot,0,0,Volley,From Free Kick,0,72,2,111.9,39.5,1,0,0,0,1,6.0959,High Pass,0,0,0,0,Recovery,4.227000000000089,2,86.71249999999999,2.649633309675841,Pass,0.0
10.23478413304355,38.878395243070635,1.8700000000000045,0.743801652892562,1.0,28.917814643606256,0.25619834710743805,10,7,1,0,1,1,1.2224488741865722,0,40.0,5.602579762930653,4.906679758247929,1.0,1.1903157742885657,2,3,1,statsbomb,265839,6969b028-6e6e-4f8d-b638-cc4ab92cf33c,0,0.47185755,Open Play,Right Foot,0,0,Half Volley,Regular Play,0,72,2,108.5,42.2,1,0,0,0,0,,None,0,0,0,0,None,28.883000000000038,9,2.975,3.1839663469861126,Ball Recovery,0.0
12.337949586539896,22.99874665283927,9.350000000000001,0.49586776859504134,0.49586776859504134,11.404337183226085,0.0,11,7,1,1,2,4,1.974012411308492,1,1.9294332362948126,3.287951489909786,9.212118377441753,1.0,0.880109772198004,4,6,1,statsbomb,265839,51969e3b-b2e8-4247-b1fd-431aa22019ea,0,0.06768157,Open Play,Left Foot,0,0,Normal,From Throw In,1,75,2,110.8,29.0,0,0,0,0,1,8.962701,Ground Pass,0,0,0,0,Open,30.353999999999814,5,23.8,2.409896553996193,Carry,10.361385344151616
5.633975616738152,59.69120907809329,3.654999999999994,0.0,0.0,0.0,0.0,13,9,1,1,3,6,0.6254798158214248,2,0.6180194035017647,0.9662459573007194,4.878578174017514,1.0,0.5597290820058092,4,8,1,statsbomb,265839,a2a4a5c1-4259-467c-bd42-19054264e49b,0,0.1168027,Open Play,Head,1,0,Normal,From Corner,1,78,2,115.1,44.3,0,1,0,0,1,39.088875,High Pass,0,0,0,0,Corner,1.6520000000000437,1,105.0,-2.5953389830507843,Pass,0.0
20.739067752673936,20.015448137854385,0.25499999999999545,0.5289256198347108,0.6611570247933884,10.586683312584137,0.1322314049586777,13,8,1,1,1,1,2.234999999999997,2,2.0904350917321337,2.182664655873651,18.656872895799005,1.0,0.6207758542251832,3,4,0,statsbomb,265839,57157b08-e53d-44cb-961b-42f17b2f0d33,0,0.040225912,Open Play,Left Foot,0,0,Normal,Regular Play,0,82,2,96.3,40.3,0,0,0,0,0,,None,0,0,0,0,None,15.153999999999996,1,61.6875,1.4897056882671247,Carry,6.224813752233878
7.784961865674098,15.902659097865612,7.564999999999998,0.08264462809917356,1.0,1.3142693469310425,0.9173553719008265,11,8,1,0,1,2,2.1076482747365635,0,40.0,4.08970047803015,3.6974729546002,1.0,0.09267065304211447,3,7,1,statsbomb,265894,54bddd7a-c020-46c2-8626-3b761cd27d1f,0,0.07571788,Open Play,Right Foot,0,0,Normal,From Free Kick,0,1,1,117.9,48.9,0,0,0,0,1,32.910942,Ground Pass,0,1,0,0,Open,9.79,3,58.1875,4.593973442288051,Carry,8.673074714309799
1.7272467252827555,156.70329500853958,1.615000000000002,1.0,1.0,156.70329500853958,0.0,11,8,1,0,1,1,2.188791047587685,1,1.3451067621041024,7.662499999999999,9.26665257792694,0.0,3.121839758658255,3,7,1,statsbomb,265894,97fbe520-719e-44eb-a32f-78b070d75ebb,1,0.9133661,Open Play,Right Foot,0,0,Normal,From Free Kick,0,1,1,119.3,38.1,1,0,0,1,0,,None,0,0,0,0,None,10.850000000000001,3,58.1875,4.258064516129032,Ball Recovery,0.0
11.722658614836474,30.923971560825713,5.864999999999998,0.4049586776859504,0.5371900826446281,12.522930632069917,0.1322314049586777,13,9,1,0,1,1,1.3438842956147645,1,1.26793336634305,1.6835156666927635,10.043276357842592,1.0,0.10912626922198515,1,4,1,statsbomb,265894,6e74b519-0934-47d9-b882-fee012bb1ebd,0,0.060600106,Open Play,Left Foot,0,0,Backheel,From Free Kick,0,8,1,108.4,33.1,1,0,0,0,1,23.342022,Low Pass,1,0,0,0,Open,13.714999999999975,5,47.949999999999996,3.4196135617936636,Pass,0.0
9.724983611811393,37.993408888573825,4.420000000000002,0.8512396694214877,1.0,32.34149682250499,0.14876033057851235,15,9,1,0,0,3,3.9668698302313787,1,3.884184566041064,1.6462096616166486,8.188926974885057,1.0,0.542995773647005,2,6,1,statsbomb,265894,3a87bd06-9f09-4e37-b1f2-95a92ea88f3d,0,0.15145154,Open Play,Head,1,0,Normal,From Throw In,0,9,1,110.1,34.8,0,0,0,0,1,23.09567,High Pass,1,0,0,0,Open,12.404999999999973,7,78.83749999999999,1.410721483272877,Pass,0.0
6.3461351427463395,58.69322891077733,1.9549999999999983,0.0,0.0,0.0,0.0,13,8,1,1,1,2,0.6634615663322294,1,0.6612676307085407,0.6356541905784915,5.71111635321853,1.0,0.026955382473300635,4,6,1,statsbomb,265894,36452438-ea9c-4493-a046-7f046e052667,0,0.12100739,Open Play,Head,1,0,Normal,From Throw In,1,11,1,113.1,42.3,0,1,0,0,1,35.8621,High Pass,1,0,0,0,Open,28.377000000000066,8,74.02499999999999,0.8787926842160885,Pass,0.0
21.09034139126249,15.910626854603338,12.75,0.7272727272727273,0.8842975206611571,11.571364985166065,0.15702479338842978,13,9,1,0,1,1,2.477535317609017,1,6.0868502609058615,1.2224488741865722,19.899607565225992,1.0,0.268718978742935,2,7,0,statsbomb,265894,f11d6535-fe2b-4726-a91a-971422777c50,0,0.031101836,Open Play,Right Foot,0,0,Normal,From Throw In,0,13,1,100.8,55.0,1,0,0,0,1,36.514107,Low Pass,1,0,0,0,Open,6.230000000000018,2,90.91250000000001,-0.4353932584269659,Pass,0.0
