dist,angle,y_off,open_frac,open_frac_nogk,open_angle,gk_block_share,n_visible,n_opp_visible,has_gk,n_def_cone,n_def_3m,n_def_5m,d_def_min,n_corridor,d_corridor,gk_dist_goal,gk_dist_shot,gk_in_cone,gk_off_line,n_att_box,n_def_box,inside_box,shooter_speed,shooter_accel,ball_z,ball_speed,def_closing,orient,source,match_id,shot_id,goal,ref_xg,shot_type,body_part,is_head,is_fk,technique,play_pattern,under_pressure,minute,period,score_diff,dfl_dist,dfl_angle
9.908834442052209,39.79766067471823,2.25,0.859504132231405,1.0,34.2062538030636,0.14049586776859502,22,11,1,0,4,7,1.7687566254292888,2,0.49758627302071456,1.255388386118013,8.672542879686452,1,0.20406032735987525,4,10,1,5.35,-1.49,2.33,65.21,1.23287633521865,68.46782146957737,dfl,DFL-MAT-J03WOH,18232100000487,0,0.0864,openPlay,head,1,0,volley,cornerKick,,31.0308,,0,9.91,39.8
18.865868652145334,20.687533261546047,6.609999999999999,0.8264462809917356,0.9586776859504132,17.09713492689756,0.1322314049586777,22,11,1,0,2,3,1.4676852523616846,2,1.3148983732153252,1.8532134253776633,17.03545127080583,1,0.27535440301124064,3,6,0,7.45,-4.49,0.12,8.82,2.5717388487381165,99.74660107429995,dfl,DFL-MAT-J03WOH,18232100000533,0,0.0368,openPlay,leftLeg,0,0,controlShot,passOpenPlay,,34.95581666666667,,0,18.87,20.69
11.051018052650178,34.71246236287134,4.030000000000001,0.0,0.0,0.0,0.0,22,11,1,2,2,3,0.6609841147864354,3,0.6489990303002087,0.5119570294468081,10.545638909046723,1,0.07991118970149787,4,6,1,10.48,0.94,2.53,18.14,0.5509255034695418,175.96660870446564,dfl,DFL-MAT-J03WOH,18232100000570,0,0.0119,openPlay,head,1,0,volley,crossOpenPlay,,37.2393,,0,11.05,34.71
27.81512178653906,14.783453875453448,4.73,0.8677685950413223,1.0,12.82861699936043,0.1322314049586777,22,11,1,0,1,2,2.607259097213009,1,2.4950241286948214,2.9519485090360207,24.989297709219443,1,0.8090203657094975,0,0,0,2.89,-4.38,0.29,3.69,3.514129945146088,32.45536417023482,dfl,DFL-MAT-J03WOH,18232100000606,0,0.0152,openPlay,rightLeg,0,0,controlShot,passOpenPlay,,38.71145,,0,27.82,14.78
11.006916007674445,31.128007531435152,6.489999999999995,0.0,0.0,0.0,0.0,22,11,1,0,1,2,0.629682459657237,1,0.5656171079763953,2.806171769510912,8.215716645551986,1,0.25007913189133185,3,6,1,10.72,-2.69,3.49,46.0,0.4217329322844538,103.97621719975292,dfl,DFL-MAT-J03WOH,18232100000680,0,0.022,openPlay,rightLeg,0,0,volley,crossOpenPlay,,43.653666666666666,,0,11.01,31.13
33.65904484681644,12.329766397016861,3.9200000000000017,0.5702479338842975,0.6942148760330579,7.0310238131749045,0.12396694214876036,22,11,1,1,0,0,5.261340133464103,1,13.137996102162878,2.3768256141332755,31.284360309905654,1,0.09723983597560723,0,0,0,7.64,-5.26,0.2,7.82,1.8630250219912436,42.71533208667262,dfl,DFL-MAT-J03WOH,18232100000853,0,0.016,openPlay,leftLeg,0,0,dribblingLess10m,passOpenPlay,,69.42856666666667,,0,33.66,12.33
21.585745296375574,17.607070076797264,9.0,0.0,0.0,0.0,0.0,22,11,1,1,1,2,1.830682932678405,1,1.830624769144988,1.8474306482247187,19.738454853407347,1,0.02176436317345258,1,2,0,11.28,-4.07,0.13,12.62,-0.5034976309190764,87.5521789739526,dfl,DFL-MAT-J03WOH,18232100000915,0,0.0363,openPlay,rightLeg,0,0,dribblingLess10m,passOpenPlay,,72.5054,,0,21.59,17.61
13.563966971354654,22.05188083951833,9.739999999999998,0.2892561983471074,0.2892561983471074,6.378643218042492,0.0,22,11,1,1,1,2,1.8343936327844088,2,1.8146166274202993,3.186000627746327,10.411387995843782,1,0.4031711380268777,3,6,1,10.42,-6.49,0.12,14.78,2.417649321598526,65.78127211688646,dfl,DFL-MAT-J03WOH,18232100000968,1,0.0844,openPlay,rightLeg,0,0,controlShot,passOpenPlay,,75.42866666666667,,0,13.56,22.05
27.580364392081556,14.81956893712936,5.579999999999998,0.0,0.0,0.0,0.0,22,11,1,0,1,3,0.5793962374748451,1,0.5713195002066085,3.959797974644668,23.629399061338823,1,0.24466681817798297,0,0,0,14.38,-4.86,0.19,14.08,1.1961878089443319,35.949380568693556,dfl,DFL-MAT-J03WOH,18232100001006,0,0.0227,openPlay,rightLeg,0,0,dribblingLess10m,passOpenPlay,,82.35088333333333,,-1,27.58,14.82
23.960828449784447,13.803368790998107,14.829999999999998,0.628099173553719,0.628099173553719,8.66988452988311,0.0,22,11,1,1,1,2,0.6762396025078679,1,9.70581215450803,2.5019992006393577,21.45919150387544,1,0.04029076048114277,4,6,0,5.55,-1.13,0.21,7.48,1.9662468297205213,75.97953171869398,dfl,DFL-MAT-J03WOH,18232100001062,0,0.0152,openPlay,leftLeg,0,0,dribblingLess10m,lossOfPossession,,86.11733333333333,,1,23.96,13.8
9.448264390881535,27.47459092883927,7.760000000000002,0.6115702479338843,1.0,16.80264238623228,0.38842975206611574,22,11,1,0,1,1,1.2020815280171304,1,0.02977266388433142,3.1925068519895135,6.375970514360935,1,0.7117815211109417,1,4,1,24.73,-0.74,0.33,51.39,-0.7616661194350658,46.75065996850556,dfl,DFL-MAT-J03WOH,18232100001165,1,0.1548,openPlay,rightLeg,0,0,direct,passOpenPlay,,93.50333333333333,,1,9.45,27.47
24.90189751806075,14.975082867650091,11.340000000000003,0.3305785123966942,0.3305785123966942,4.950440617404989,0.0,22,11,1,2,0,1,4.821711314460884,3,4.8199820882303355,2.414725657295255,22.49343459767761,1,0.165180183438498,4,6,0,4.81,-4.79,0.13,6.64,5.483441499917269,35.4987479387889,dfl,DFL-MAT-J03WOH,18232100001191,0,0.0169,openPlay,rightLeg,0,0,controlShot,passOpenPlay,,96.7163,,-2,24.9,14.98
5.361231201878914,46.63732247431692,4.880000000000003,0.4628099173553719,1.0,21.58421536001444,0.5371900826446281,22,11,1,0,0,2,3.4047173157253465,1,2.830655763303292,1.5580115532305956,3.852401848198082,1,0.328916984475885,3,7,1,6.25,-2.37,0.16,20.37,2.39022782004739,19.206136024036866,dfl,DFL-MAT-J03WOH,18232100001245,1,0.8492,openPlay,leftLeg,0,0,direct,lossOfPossession,,100.56466666666667,,2,5.36,46.64
48.27565017687489,8.108573161187717,17.22,0.8512396694214877,1.0,6.902339137209379,0.14876033057851235,22,11,1,0,2,3,0.9617692030835663,1,0.198733729423613,13.59425246197818,34.90108451037017,1,2.0686992227779206,0,0,0,16.29,-1.34,0.15,16.64,2.1584713819868795,18.84464508059337,dfl,DFL-MAT-J03WOY,18233800000127,0,0.0543,openPlay,rightLeg,0,0,dribblingLess10m,lossOfPossession,,0.0,,0,48.28,8.11
18.63758836330495,19.202478043558283,9.740000000000002,0.7851239669421488,1.0,15.076325736677992,0.2148760330578512,22,11,1,0,0,1,3.298742184530342,0,40.0,7.276462052398819,11.401491130549546,1,0.598425063510853,0,0,1,23.78,-2.12,1.38,50.26,-0.19377702979861025,47.254233060149446,dfl,DFL-MAT-J03WOY,18233800000186,1,0.223,openPlay,rightLeg,0,0,volley,passOpenPlay,,3.8236166666666667,,0,18.64,19.2
15.256998394179641,26.77115021446211,2.039999999999999,0.8099173553719008,1.0,21.68241918196105,0.1900826446280992,22,11,1,0,2,2,1.3223085872821045,1,1.0559088743265346,5.690773233928766,9.56715736256073,1,0.08156257003177853,0,2,1,17.04,-3.07,0.44,9.72,2.4161597467994302,41.719768459271464,dfl,DFL-MAT-J03WOY,18233800000273,0,0.1752,openPlay,rightLeg,0,0,direct,passOpenPlay,,10.668333333333333,,1,15.26,26.77
10.947894774795742,30.538100885883296,6.799999999999997,0.7272727272727273,1.0,22.209527917006035,0.2727272727272727,22,11,1,0,2,3,0.9633794683301095,0,40.0,4.77648406257155,6.1720661046362695,1,0.05940868206893459,1,4,1,22.09,-2.76,0.14,17.55,0.9744179012402633,18.14843039584565,dfl,DFL-MAT-J03WOY,18233800000443,1,0.449,openPlay,leftLeg,0,0,dribblingLess10m,passOpenPlay,,20.85095,,1,10.95,30.54
15.889380101187088,17.31168015043276,12.200000000000003,0.7933884297520661,1.0,13.73488673092186,0.20661157024793386,22,11,1,0,0,1,3.5438397254954976,1,3.4205487976173186,2.6945314991664135,13.226704049006319,1,0.37686806923025284,4,8,1,7.65,-1.6,1.55,31.84,-0.7491438236515656,149.89087609912474,dfl,DFL-MAT-J03WOY,18233800000484,0,0.0206,openPlay,rightLeg,0,0,volley,passOpenPlay,,23.518966666666664,,2,15.89,17.31
11.43878052940959,34.820143815432225,2.5100000000000016,0.0,0.0,0.0,0.0,22,11,1,1,2,3,0.3966106403010397,2,0.287049829442743,1.2889142717807207,10.151659962784398,1,0.06403654638855534,2,5,1,5.71,3.64,2.1,53.41,1.5607174846069718,105.6725393342732,dfl,DFL-MAT-J03WOY,18233800000694,0,0.03,openPlay,head,1,0,volley,crossOpenPlay,,39.28028333333334,,-2,11.44,34.82
14.514048367013247,24.427645002246116,7.800000000000001,0.8181818181818182,1.0,19.986255001837733,0.18181818181818177,22,11,1,0,1,3,1.042353107157073,2,0.6179392388124976,3.006958596322879,11.560181659472297,1,0.5019412789444389,3,7,1,2.14,-1.23,2.25,51.07,0.9519936783373355,146.71340946713508,dfl,DFL-MAT-J03WOY,18233800000701,0,0.0206,openPlay,rightLeg,0,0,volley,passOpenPlay,,39.7391,,-2,14.51,24.43
28.903913229872522,14.331101336734626,3.510000000000005,0.5289256198347108,0.6528925619834711,7.580086657446414,0.12396694214876036,22,11,1,1,1,1,0.9095603333479243,3,0.12143338419561113,1.0720074626605935,27.83234449341269,1,0.03009281106964265,3,4,0,19.2,-5.02,0.17,16.29,2.895689135264068,54.43534603778635,dfl,DFL-MAT-J03WOY,18233800000878,0,0.0173,openPlay,rightLeg,0,0,dribblingMore10m,throwIn,,65.49386666666666,,-2,28.9,14.33
8.718950624931884,37.26879143526289,5.800000000000001,0.8347107438016529,1.0,31.108660619516957,0.1652892561983471,22,11,1,0,1,2,1.610031055601102,1,1.0635339502306689,3.6072149922065875,5.780908233141239,1,1.6855010003127378,2,5,1,16.11,-3.64,0.09,64.29,-0.45578154896878553,89.12657096261704,dfl,DFL-MAT-J03WOY,18233800000897,0,0.2743,openPlay,rightLeg,0,0,direct,passOpenPlay,,66.84546666666667,,2,8.72,37.27
8.314806071099913,42.91567443954944,4.359999999999999,0.14049586776859505,0.14049586776859505,6.029474921259013,0.0,22,11,1,0,1,3,0.5371219600798327,2,0.444267727763294,2.8876461001999547,5.847674751557234,1,1.2511175740054108,4,9,1,11.88,0.35,1.74,35.17,1.52518951512716,24.52428780961404,dfl,DFL-MAT-J03WOY,18233800000971,1,0.1451,openPlay,head,1,0,volley,crossOpenPlay,,71.43495,,-2,8.31,42.92
17.968686652062242,21.012792788114638,7.690000000000001,0.8347107438016529,1.0,17.53960389751718,0.1652892561983471,22,11,1,0,1,2,0.9928242543370916,1,0.6160717371477734,3.6385299229221637,14.334050369661744,1,0.15030035596341065,2,5,1,15.85,-4.05,0.23,10.38,1.803050923858354,21.840560826774706,dfl,DFL-MAT-J03WOY,18233800001002,0,0.0704,openPlay,leftLeg,0,0,direct,passOpenPlay,,73.4715,,1,17.97,21.01
28.381053539289198,10.05640856090784,20.91,0.8099173553719008,1.0,8.14485982618982,0.1900826446280992,22,11,1,0,0,1,4.72289106374475,1,4.359820534100546,2.9041005492234655,25.477346800638397,1,0.04531191903146297,1,2,0,21.78,-2.71,0.11,23.1,5.750345644070087,17.17572882159367,dfl,DFL-MAT-J03WOY,18233800001023,0,0.0247,openPlay,rightLeg,0,0,direct,passOpenPlay,,75.20936666666667,,1,28.38,10.06
26.610082675557397,12.119761217351822,17.11,0.4214876033057851,0.512396694214876,5.108329108140024,0.09090909090909088,22,11,1,1,1,1,1.1808894952534592,2,0.9989521762898045,2.24661968299042,24.380820330743592,1,0.26679360927056167,3,4,0,12.42,-5.2,0.0,14.47,1.4477365416127084,66.07572498361645,dfl,DFL-MAT-J03WOY,18233800001057,0,0.0198,openPlay,rightLeg,0,0,dribblingLess10m,passOpenPlay,,77.09581666666666,,1,26.61,12.12
21.644846961805936,17.706838173098554,8.629999999999995,0.48760330578512395,0.628099173553719,8.63391282820508,0.14049586776859507,22,11,1,1,2,3,1.9320973060381743,3,1.8058432138130756,2.9274562336608922,18.73307769695091,1,0.2815543122459449,2,3,0,5.71,-4.26,0.15,30.71,2.123414263396963,19.525014272743782,dfl,DFL-MAT-J03WOY,18233800001164,0,0.0191,openPlay,leftLeg,0,0,dribblingLess10m,lossOfPossession,,84.91546666666666,,-1,21.64,17.71
11.516201630746135,25.503090781106874,8.5,0.71900826446281,1.0,18.336933040961142,0.28099173553719003,22,11,1,0,2,2,1.241692393469499,1,1.8234484488302083,5.4640003660322,6.100573743509699,1,0.5275089994761046,1,4,1,19.28,-2.75,0.14,17.58,1.2637047355899398,43.63884018697521,dfl,DFL-MAT-J03WOY,18233800001217,1,0.2686,openPlay,rightLeg,0,0,dribblingLess10m,passOpenPlay,,88.25295,,1,11.52,25.5
12.23628211508709,32.159352370419484,3.549999999999997,0.0,0.0,0.0,0.0,22,11,1,1,2,3,0.439658958739626,2,0.18833334981372424,0.9873196037757882,11.26489236522038,1,0.16947958378983743,4,4,1,6.9,-2.21,2.19,48.97,0.7992185373997333,17.717107558337844,dfl,DFL-MAT-J03WOY,18233800001240,0,0.0272,openPlay,head,1,0,volley,passOpenPlay,,90.80298333333333,,-2,12.24,32.16
20.46560284965972,19.881312595116253,4.200000000000003,0.48760330578512395,0.6363636363636364,9.694193744726107,0.1487603305785124,22,11,1,0,1,2,2.4003333101884055,1,2.3407079846072856,3.278353245152215,17.192850258174172,1,0.17556287134047394,1,2,0,20.68,-5.33,0.27,21.63,0.3221510437135195,36.74925784436273,dfl,DFL-MAT-J03WOY,18233800001256,0,0.0765,openPlay,rightLeg,0,0,dribblingMore10m,run,,91.68191666666667,,2,20.47,19.88
35.10082620110246,11.786614045983164,5.019999999999996,0.7851239669421488,0.9173553719008265,9.253953176598353,0.1322314049586777,22,11,1,0,1,1,0.6744627491566836,2,0.2711104275859269,3.6200552481971924,31.51911166260877,1,0.49792560151905885,0,0,0,18.43,-2.52,0.19,14.34,3.2273407583626827,39.49928546271518,dfl,DFL-MAT-J03WOY,18233800001287,0,0.0202,openPlay,leftLeg,0,0,dribblingLess10m,passOpenPlay,,93.98939999999999,,-2,35.1,11.79
28.763735849155616,14.399827564937553,3.5,0.371900826446281,0.371900826446281,5.355307772084213,0.0,22,11,1,2,0,0,9.914040548636061,2,9.900469865716689,1.3880922159568545,27.76809860253308,1,0.9501895074871631,5,5,0,9.84,-5.38,0.21,0.39,2.541980147007088,45.35047876099542,dfl,DFL-MAT-J03WOY,18233800001334,0,0.0717,FreeKick,leftLeg,0,1,setPiece,freeKick,,98.48371666666667,,-2,28.76,14.4
13.298127687761164,29.26062673953461,4.509999999999998,0.6198347107438017,1.0,18.136752111281787,0.3801652892561983,22,11,1,0,1,1,2.836987839240768,0,40.0,8.985326927830734,4.316769625541766,1,0.152119158989708,0,2,1,21.11,-3.64,0.3,18.77,1.0330853899924908,17.953076156586313,dfl,DFL-MAT-J03WOY,18233800001353,0,0.467,openPlay,leftLeg,0,0,dribblingLess10m,passOpenPlay,,99.59878333333333,,2,13.3,29.26
12.629718920071024,23.862853119107882,9.030000000000001,0.2727272727272727,0.2809917355371901,6.508050850665786,0.008264462809917383,22,11,1,0,2,3,0.5035871324805671,2,0.3155414641624954,3.215493741247206,9.469973600807984,1,0.5160368208703855,2,6,1,19.5,1.35,3.52,35.66,3.468175923235689,27.23509731144607,dfl,DFL-MAT-J03WOY,18233800001371,0,0.0211,openPlay,head,1,0,volley,passOpenPlay,,100.42451666666666,,-2,12.63,23.86
10.983697009659359,33.778250810386986,4.960000000000001,0.6446280991735537,0.6446280991735537,21.774409613307313,0.0,22,11,1,1,1,3,1.8414125013152343,1,1.7503031978297714,3.253997541486469,8.067149434589645,1,1.2330274577029725,5,7,1,5.25,-3.17,0.1,10.07,3.079376164020006,70.19665124993541,dfl,DFL-MAT-J03WPY,18237400000209,0,0.1432,openPlay,leftLeg,0,0,controlShot,passOpenPlay,,0.0,,0,10.98,33.78
14.600743131772436,24.79788759126302,7.359999999999999,0.6776859504132231,0.7768595041322314,16.805180020525352,0.09917355371900827,22,11,1,0,1,1,1.9123022773609921,1,1.8001001567383623,3.201562118716427,11.766923982077895,1,1.3352608031008704,2,5,1,10.34,-4.9,0.16,35.58,3.6733780407498693,129.75330178645385,dfl,DFL-MAT-J03WPY,18237400000279,0,0.0934,openPlay,rightLeg,0,0,direct,passOpenPlay,,3.9192166666666663,,0,14.6,24.8
17.188187804419638,23.77052627522746,2.729999999999997,0.03305785123966942,0.03305785123966942,0.7858025214951226,0.0,22,11,1,4,1,1,2.1486972797488284,4,2.148679105688133,0.7969943538068429,16.400128048280607,1,0.11624262096358473,5,9,0,12.72,-3.51,0.51,14.5,-1.3775507558806188,132.31198723880323,dfl,DFL-MAT-J03WPY,18237400000283,0,0.0554,openPlay,rightLeg,0,0,dribblingLess10m,cornerKick,,4.5520499999999995,,0,17.19,23.77
21.711218298382068,11.922204217125937,17.230000000000004,0.4132231404958678,0.6528925619834711,4.926530668233859,0.23966942148760334,22,11,1,0,1,1,1.2844454056128711,1,1.2012499548191489,4.501399782289954,17.222914968146362,1,0.3055931688777824,0,3,1,18.5,-2.96,0.08,20.29,0.5231271657201142,27.459863676387506,dfl,DFL-MAT-J03WPY,18237400000357,0,0.0289,openPlay,leftLeg,0,0,dribblingLess10m,passOpenPlay,,8.734066666666667,,0,21.71,11.92
38.44311121644553,10.538787639936361,9.619999999999997,0.8677685950413223,1.0,9.145228943746428,0.1322314049586777,22,11,1,0,1,1,2.056817930688077,1,1.8790830844382178,3.079025819963201,35.36948402224719,1,0.1748141549252426,0,0,0,17.0,-4.94,0.16,14.75,1.55124562589845,29.94057150885655,dfl,DFL-MAT-J03WPY,18237400000369,0,0.0205,openPlay,rightLeg,0,0,dribblingMore10m,passOpenPlay,,9.674466666666666,,0,38.44,10.54
26.39721955055115,14.093546107177453,12.14,0.2231404958677686,0.2231404958677686,3.1448408668908368,0.0,22,11,1,2,1,1,2.9230805667993525,2,2.9126097865255973,1.9156461051039688,24.485965367940874,1,0.12486163528276718,7,7,0,9.02,-5.59,0.1,11.87,3.992473675135612,52.394496397635464,dfl,DFL-MAT-J03WPY,18237400000411,0,0.0171,openPlay,rightLeg,0,0,dribblingLess10m,passOpenPlay,,12.30355,,0,26.4,14.09
11.715139777228444,34.48095753561881,1.490000000000002,0.7603305785123967,0.9008264462809917,26.216926390718438,0.14049586776859502,22,11,1,0,1,3,1.786309043810728,2,1.364448082051109,1.6671532623007452,10.264214534001129,1,0.7680403453221702,5,6,1,9.65,-0.39,0.05,38.27,4.309546162938097,26.17600284525324,dfl,DFL-MAT-J03WPY,18237400000414,0,0.0915,openPlay,rightLeg,0,0,volley,crossOpenPlay,,12.394499999999999,,0,11.72,34.48
26.140489666415966,15.48787062610753,6.340000000000003,0.5454545454545454,0.6859504132231405,8.447929432422288,0.14049586776859513,22,11,1,1,0,1,3.833027524033713,2,3.6162061692917273,3.779272416749026,22.364715513504745,1,0.15037208752252446,1,0,0,19.01,-4.34,0.13,18.08,3.346716207873279,35.36246188706907,dfl,DFL-MAT-J03WPY,18237400000433,0,0.0291,openPlay,rightLeg,0,0,dribblingMore10m,lossOfPossession,,13.356233333333334,,0,26.14,15.49
25.8501160538981,14.556761844759453,11.340000000000003,0.0,0.0,0.0,0.0,22,11,1,2,1,1,1.6018114745499925,2,1.595246223035109,2.939931972002072,22.941536565801346,1,0.4033869704204906,1,2,0,9.17,-7.39,0.2,10.24,2.46482106615954,58.89078937919597,dfl,DFL-MAT-J03WPY,18237400000500,0,0.0198,openPlay,rightLeg,0,0,dribblingLess10m,passOpenPlay,,16.857583333333334,,0,25.85,14.56
15.967247727770742,21.995937091600325,8.79,0.8016528925619835,1.0,17.633106594092823,0.19834710743801653,22,11,1,0,0,1,3.426543447849451,1,3.0877832448387466,5.260608329841702,10.772418484258777,1,0.6808311729950094,3,7,1,5.98,-5.8,0.0,7.56,3.5315676342146123,26.832687188768944,dfl,DFL-MAT-J03WPY,18237400000677,0,0.1423,openPlay,rightLeg,0,0,dribblingLess10m,passOpenPlay,,28.177016666666667,,0,15.97,22.0
17.772791001978277,23.08205426075954,2.3999999999999986,0.8512396694214877,1.0,19.648360238497794,0.14876033057851235,22,11,1,0,2,4,1.2637246535539282,1,1.317935939121372,3.569229608753124,14.20579107265766,1,0.11277350866146679,2,3,0,15.07,-5.55,0.13,19.47,1.3001353523933235,38.1540728954362,dfl,DFL-MAT-J03WPY,18237400000708,0,0.1235,openPlay,leftLeg,0,0,dribblingMore10m,run,,29.857416666666666,,0,17.77,23.08
21.07744054670775,15.677358068367234,13.09,0.2231404958677686,1.0,3.4982534532720275,0.7768595041322314,22,11,1,0,2,2,0.8668333173107793,2,0.3195217173107735,17.47100455039721,3.6097229810610068,1,0.1402162655114995,0,1,0,28.27,-2.42,0.18,25.41,-0.06556671886123218,51.327560014192926,dfl,DFL-MAT-J03WPY,18237400000759,0,0.1118,openPlay,rightLeg,0,0,dribblingLess10m,passOpenPlay,,33.10771666666667,,0,21.08,15.68
10.33590344382145,37.796995287816294,2.969999999999999,0.8842975206611571,1.0,33.42378922145738,0.11570247933884292,22,11,1,0,2,2,1.6646921637347807,0,40.0,3.999412456849126,7.194720286432274,1,2.0440012926619335,2,5,1,21.5,-1.1,0.76,41.44,1.7602806661988402,14.143123116329141,dfl,DFL-MAT-J03WPY,18237400000797,1,0.5674,openPlay,rightLeg,0,0,direct,passOpenPlay,,50.97546666666666,,0,10.34,37.8
17.237148836161975,23.892464916970695,1.5200000000000031,0.19834710743801653,0.19834710743801653,4.739001305845427,0.0,22,11,1,4,1,2,2.686931335185178,5,2.673806465214821,2.241428116179513,14.999283316212138,1,0.11783851374183056,6,9,0,17.99,-5.9,0.33,17.53,1.6880236381606764,94.06092325869672,dfl,DFL-MAT-J03WPY,18237400000832,0,0.0739,openPlay,leftLeg,0,0,direct,passOpenPlay,,53.928016666666664,,1,17.24,23.89
15.556828082870872,14.487650077946423,13.299999999999997,0.6859504132231405,1.0,9.937809557599612,0.31404958677685946,22,11,1,0,0,1,4.953079849951939,0,40.0,5.358096676992682,10.217812877519329,1,0.3660900518834338,1,3,1,21.79,-2.38,0.0,19.61,1.1566322843340469,51.43373604126204,dfl,DFL-MAT-J03WPY,18237400000860,0,0.082,openPlay,leftLeg,0,0,direct,passOpenPlay,,57.01485,,-1,15.56,14.49
24.960436694897794,16.043937114323896,7.030000000000001,0.8512396694214877,1.0,13.657235725416209,0.14876033057851235,22,11,1,0,1,1,1.6162301816263704,1,1.1551400463235453,4.938754903819393,20.02335885909254,1,0.11526641281032372,0,0,0,26.68,-4.53,0.41,22.42,-0.45773064994024487,44.919597671294675,dfl,DFL-MAT-J03WPY,18237400000929,0,0.0468,openPlay,rightLeg,0,0,dribblingMore10m,lossOfPossession,,61.387550000000005,,-1,24.96,16.04
17.642485652537744,16.97342256073728,12.530000000000001,0.0,0.0,0.0,0.0,22,11,1,1,1,2,0.9264987857520386,2,0.9042149906867205,4.033906295391599,13.682211078623228,1,0.6754377038864715,2,5,1,11.48,-4.25,0.22,22.84,2.551631192477372,61.391023578101866,dfl,DFL-MAT-J03WPY,18237400001072,0,0.0242,openPlay,rightLeg,0,0,direct,passOpenPlay,,72.48923333333333,,-1,17.64,16.97
16.35929399454634,23.85770914817294,5.6299999999999955,0.8429752066115702,1.0,20.111457298459833,0.15702479338842978,22,11,1,0,1,2,2.6196373794859356,1,2.2691138145921697,3.480359176866667,12.895991625307447,1,0.3055327449745819,1,4,1,16.1,-3.95,0.28,15.9,2.731230329990986,58.22429884796727,dfl,DFL-MAT-J03WPY,18237400001144,0,0.1255,openPlay,rightLeg,0,0,dribblingMore10m,passOpenPlay,,79.41636666666666,,1,16.36,23.86
34.64116770549169,11.180331757196685,13.170000000000002,0.8347107438016529,1.0,9.332343036998886,0.1652892561983471,22,11,1,0,0,2,3.4851829220286343,1,3.0868907454019823,8.022973264320408,26.63695553174199,1,0.4808238608353682,0,0,0,13.94,-2.37,0.41,7.13,0.13449796205937994,22.789193280324934,dfl,DFL-MAT-J03WPY,18237400001163,0,0.0387,openPlay,rightLeg,0,0,dribblingLess10m,passOpenPlay,,81.45278333333334,,-1,34.64,11.18
12.965932284259388,31.297536075212133,1.7299999999999969,0.8677685950413223,1.0,27.159018908241933,0.1322314049586777,22,11,1,0,2,4,0.7513321502504702,1,0.42635576669724945,1.8208239892971598,11.241067564960177,1,0.5429613425134553,2,6,1,13.96,-0.78,2.6,54.53,1.6088366907026967,15.054548880455757,dfl,DFL-MAT-J03WPY,18237400001175,0,0.0525,openPlay,head,1,0,volley,crossOpenPlay,,82.47876666666666,,-1,12.97,31.3
23.22035744772246,16.289480858392217,9.93,0.47107438016528924,0.6198347107438017,7.673557098581457,0.14876033057851246,22,11,1,1,1,2,2.469109151090731,2,1.5825122452455629,3.071221255461748,20.157405587029288,1,0.20984173094535388,1,2,0,18.99,-3.79,0.24,15.96,0.062130408457412356,50.25493541569349,dfl,DFL-MAT-J03WPY,18237400001394,0,0.0353,openPlay,rightLeg,0,0,dribblingLess10m,passOpenPlay,,96.29943333333334,,-1,23.22,16.29
19.686670617450783,20.498521331257606,4.73,0.49586776859504134,0.49586776859504134,10.164556032028566,0.0,22,11,1,2,0,0,5.580224009840467,2,5.7584952886604235,1.672632655426769,18.17845152921447,1,0.6947899045903345,5,10,0,12.21,-3.07,0.41,22.57,5.142550584520286,11.292161012210542,dfl,DFL-MAT-J03WPY,18237400001400,0,0.0718,openPlay,rightLeg,0,0,direct,throwIn,,96.6993,,-1,19.69,20.5
21.89128822157344,17.79016694312357,7.890000000000001,0.4297520661157025,0.4297520661157025,7.645361000350626,0.0,22,11,1,1,0,2,3.221443775700577,1,4.809420027472131,5.196046574079184,16.70739357290658,1,0.31025583927522227,2,2,0,12.41,-6.52,0.0,10.33,0.8909988348120413,59.165753760811285,dfl,DFL-MAT-J03WPY,18237400001417,0,0.089,openPlay,rightLeg,0,0,direct,passOpenPlay,,97.96798333333332,,1,21.89,17.79
14.474518990280812,20.861168797775292,10.259999999999998,0.05785123966942149,0.05785123966942149,1.2068444759043557,0.0,22,11,1,2,1,1,2.1284971223847164,2,2.0992545604039137,3.290972500644754,11.240391452258232,1,0.5365428727002802,4,9,1,11.45,-1.18,0.92,49.17,5.372935747339997,21.43716190361896,dfl,DFL-MAT-J03WPY,18237400001436,0,0.0923,openPlay,leftLeg,0,0,volley,passOpenPlay,,99.19958333333334,,-1,14.47,20.86
24.26099750628568,11.802746462290662,17.86,0.8016528925619835,1.0,9.461705841671026,0.19834710743801653,22,11,1,0,2,2,2.7071756500086934,1,2.8442276531342996,3.0360665341853075,21.231818103968397,1,0.19119576591186271,0,4,1,19.62,-3.75,0.1,16.5,2.4679587173469826,84.98290893256116,dfl,DFL-MAT-J03WQQ,18240200000048,0,0.0251,openPlay,leftLeg,0,0,dribblingLess10m,passOpenPlay,,0.0,,0,24.26,11.8
21.52772398559587,18.941738365748293,4.270000000000003,0.0,0.0,0.0,0.0,22,11,1,1,2,3,2.005617112013151,2,1.741819062019245,2.654147697472762,18.88712789176798,1,0.25089507853287296,0,0,0,14.44,-4.06,0.32,29.04,3.9357281153553454,62.96903045390824,dfl,DFL-MAT-J03WQQ,18240200000164,0,0.0375,openPlay,rightLeg,0,0,dribblingLess10m,lossOfPossession,,5.0770333333333335,,0,21.53,18.94
