MatchId,TeamId,TeamName,Role,LineUp,PersonId,ShirtNumber,FirstName,LastName,Shortname,Starting,PlayingPosition,TeamLeader
DFL-MAT-J03WQQ,DFL-CLU-00000H,FC St. Pauli,guest,3-3-2-2,DFL-OBJ-J0157X,2,Manolis,Saliakas,M. Saliakas,true,DRM,false
DFL-MAT-J03WQQ,DFL-CLU-00000H,FC St. Pauli,guest,3-3-2-2,DFL-OBJ-0026V5,10,Marcel,Hartel,M. Hartel,true,HL,false
DFL-MAT-J03WQQ,DFL-CLU-00000H,FC St. Pauli,guest,3-3-2-2,DFL-OBJ-0027AY,11,Johannes,Eggestein,J. Eggestein,false,OLM,false
DFL-MAT-J03WQQ,DFL-CLU-00000H,FC St. Pauli,guest,3-3-2-2,DFL-OBJ-0027UQ,21,Lars,Ritzka,L. Ritzka,false,,false
DFL-MAT-J03WQQ,DFL-CLU-00000H,FC St. Pauli,guest,3-3-2-2,DFL-OBJ-0027QN,13,Lukas Stephan Horst,Daschner,Lukas Daschner,true,STR,false
DFL-MAT-J03WQQ,DFL-CLU-00000H,FC St. Pauli,guest,3-3-2-2,DFL-OBJ-0028HW,27,David,Otto,D. Otto,false,STZ,false
DFL-MAT-J03WQQ,DFL-CLU-00000H,FC St. Pauli,guest,3-3-2-2,DFL-OBJ-0028LZ,22,Nikola,Vasilj,N. Vasilj,true,TW,false
DFL-MAT-J03WQQ,DFL-CLU-00000H,FC St. Pauli,guest,3-3-2-2,DFL-OBJ-002FZR,14,Etienne,Amenyido,E. Amenyido,true,STL,false
DFL-MAT-J03WQQ,DFL-CLU-00000H,FC St. Pauli,guest,3-3-2-2,DFL-OBJ-0028SU,16,Carlo Gregor,Boukhalfa,Carlo Boukhalfa,false,,false
DFL-MAT-J03WQQ,DFL-CLU-00000H,FC St. Pauli,guest,3-3-2-2,DFL-OBJ-002GND,15,Marcel,Beifus,M. Beifus,false,,false
DFL-MAT-J03WQQ,DFL-CLU-00000H,FC St. Pauli,guest,3-3-2-2,DFL-OBJ-002GNL,8,Eric Anders,Smith,Eric Smith,true,IVZ,false
DFL-MAT-J03WQQ,DFL-CLU-00000H,FC St. Pauli,guest,3-3-2-2,DFL-OBJ-002GIY,20,Afeez,Aremu Olalekan,Afeez Aremu,true,DMZ,false
DFL-MAT-J03WQQ,DFL-CLU-00000H,FC St. Pauli,guest,3-3-2-2,DFL-OBJ-002GMV,34,Igor,Matanović,I. Matanović,false,ORM,false
DFL-MAT-J03WQQ,DFL-CLU-00000H,FC St. Pauli,guest,3-3-2-2,DFL-OBJ-002GN4,25,Adam,Dźwigała,A. Dźwigała,true,IVR,false
DFL-MAT-J03WQQ,DFL-CLU-00000H,FC St. Pauli,guest,3-3-2-2,DFL-OBJ-J01HCH,24,Connor Isaac,Metcalfe,Connor Metcalfe,false,ORM,false
DFL-MAT-J03WQQ,DFL-CLU-00000H,FC St. Pauli,guest,3-3-2-2,DFL-OBJ-J01PRP,5,Betim,Fazliji,B. Fazliji,true,IVL,false
DFL-MAT-J03WR9,DFL-CLU-00000I,1. FC Kaiserslautern,guest,4-2-3-1,DFL-OBJ-0025YM,28,Mike,Wunderlich,M. Wunderlich,true,ZO,false
DFL-MAT-J03WR9,DFL-CLU-00000I,1. FC Kaiserslautern,guest,4-2-3-1,DFL-OBJ-00003W,1,Andreas,Luthe,A. Luthe,true,TW,false
DFL-MAT-J03WR9,DFL-CLU-00000I,1. FC Kaiserslautern,guest,4-2-3-1,DFL-OBJ-0000F9,5,Kevin,Kraus,K. Kraus,false,IVL,false
DFL-MAT-J03WR9,DFL-CLU-00000I,1. FC Kaiserslautern,guest,4-2-3-1,DFL-OBJ-00017G,10,Philipp,Klement,P. Klement,false,ZO,false
DFL-MAT-J03WR9,DFL-CLU-00000I,1. FC Kaiserslautern,guest,4-2-3-1,DFL-OBJ-0028PO,31,Ben,Zolinski,B. Zolinski,false,,false
DFL-MAT-J03WR9,DFL-CLU-00000I,1. FC Kaiserslautern,guest,4-2-3-1,DFL-OBJ-0000YE,13,Terrence Anthony,Boyd,Terrence Boyd,true,STZ,false
DFL-MAT-J03WR9,DFL-CLU-00000I,1. FC Kaiserslautern,guest,4-2-3-1,DFL-OBJ-00021G,37,Erik,Durm,E. Durm,true,RV,false
DFL-MAT-J03WR9,DFL-CLU-00000I,1. FC Kaiserslautern,guest,4-2-3-1,DFL-OBJ-00265G,11,Kenny Prince Nebil,Hussein Redondo,Kenny Prince Redondo,true,OLM,false
DFL-MAT-J03WR9,DFL-CLU-00000I,1. FC Kaiserslautern,guest,4-2-3-1,DFL-OBJ-0001ZY,8,Jean,Zimmer,J. Zimmer,true,ORM,true
DFL-MAT-J03WR9,DFL-CLU-00000I,1. FC Kaiserslautern,guest,4-2-3-1,DFL-OBJ-0002DT,7,Marlon Maurice,Ritter,Marlon Ritter,true,DMR,false
DFL-MAT-J03WR9,DFL-CLU-00000I,1. FC Kaiserslautern,guest,4-2-3-1,DFL-OBJ-002G9B,30,Avdo,Spahic,A. Spahic,false,,false
DFL-MAT-J03WR9,DFL-CLU-00000I,1. FC Kaiserslautern,guest,4-2-3-1,DFL-OBJ-00265D,23,Philipp Maximilian,Hercher,Philipp Hercher,false,,false
DFL-MAT-J03WR9,DFL-CLU-00000I,1. FC Kaiserslautern,guest,4-2-3-1,DFL-OBJ-0026MI,20,Dominik Friedrich,Schad,Dominik Schad,true,LV,false
DFL-MAT-J03WR9,DFL-CLU-00000I,1. FC Kaiserslautern,guest,4-2-3-1,DFL-OBJ-0026WW,32,Robin,Bormuth,R. Bormuth,true,IVR,false
DFL-MAT-J03WR9,DFL-CLU-00000I,1. FC Kaiserslautern,guest,4-2-3-1,DFL-OBJ-0028GO,6,Hikmet,Çiftçi,H. Çiftçi,true,DML,false
DFL-MAT-J03WR9,DFL-CLU-00000I,1. FC Kaiserslautern,guest,4-2-3-1,DFL-OBJ-002GEO,22,Lars,Bünning,L. Bünning,false,,false
DFL-MAT-J03WR9,DFL-CLU-00000I,1. FC Kaiserslautern,guest,4-2-3-1,DFL-OBJ-002GPN,2,Boris,Tomiak,B. Tomiak,true,IVL,false
DFL-MAT-J03WR9,DFL-CLU-00000I,1. FC Kaiserslautern,guest,4-2-3-1,DFL-OBJ-0028G2,25,Aaron,Opoku-Tiawiah,Aaron Opoku,false,ORM,false
DFL-MAT-J03WR9,DFL-CLU-00000I,1. FC Kaiserslautern,guest,4-2-3-1,DFL-OBJ-002G0F,19,Daniel Patrick,Hanslik,Daniel Hanslik,false,OLM,false
DFL-MAT-J03WR9,DFL-CLU-00000I,1. FC Kaiserslautern,guest,4-2-3-1,DFL-OBJ-002GPI,27,Lex-Tyger,Lobinger,L. Lobinger,false,STZ,false
DFL-MAT-J03WR9,DFL-CLU-00000P,Fortuna Düsseldorf,home,4-4-2 Double-6 offensive Outliner,DFL-OBJ-00005H,13,Adam,Bodzek,A. Bodzek,false,,false
DFL-MAT-J03WR9,DFL-CLU-00000P,Fortuna Düsseldorf,home,4-4-2 Double-6 offensive Outliner,DFL-OBJ-00008K,28,Rouwen,Hennings,R. Hennings,true,STL,false
DFL-MAT-J03WR9,DFL-CLU-00000P,Fortuna Düsseldorf,home,4-4-2 Double-6 offensive Outliner,DFL-OBJ-000170,1,Raphael,Wolf,R. Wolf,false,,false
DFL-MAT-J03WR9,DFL-CLU-00000P,Fortuna Düsseldorf,home,4-4-2 Double-6 offensive Outliner,DFL-OBJ-0000NZ,25,Matthias Jürgen,Zimmermann,Matthias Zimmermann,true,RV,false
DFL-MAT-J03WR9,DFL-CLU-00000P,Fortuna Düsseldorf,home,4-4-2 Double-6 offensive Outliner,DFL-OBJ-00006V,3,André,Hoffmann,A. Hoffmann,false,,false
DFL-MAT-J03WR9,DFL-CLU-00000P,Fortuna Düsseldorf,home,4-4-2 Double-6 offensive Outliner,DFL-OBJ-0000F8,11,Felix,Klaus,F. Klaus,false,ORM,false
DFL-MAT-J03WR9,DFL-CLU-00000P,Fortuna Düsseldorf,home,4-4-2 Double-6 offensive Outliner,DFL-OBJ-J0130T,29,Jorrit Petrus Carolina,Hendrix,Jorrit Hendrix,true,DML,false
DFL-MAT-J03WR9,DFL-CLU-00000P,Fortuna Düsseldorf,home,4-4-2 Double-6 offensive Outliner,DFL-OBJ-00028V,31,Marcel,Sobottka,M. Sobottka,true,DMR,true
DFL-MAT-J03WR9,DFL-CLU-00000P,Fortuna Düsseldorf,home,4-4-2 Double-6 offensive Outliner,DFL-OBJ-002FXT,9,Dawid Igor,Kownacki,Dawid Kownacki,true,STR,false
DFL-MAT-J03WR9,DFL-CLU-00000P,Fortuna Düsseldorf,home,4-4-2 Double-6 offensive Outliner,DFL-OBJ-0026RH,19,Emmanuel,Iyoha,E. Iyoha,true,OLM,false
DFL-MAT-J03WR9,DFL-CLU-00000P,Fortuna Düsseldorf,home,4-4-2 Double-6 offensive Outliner,DFL-OBJ-0028FW,33,Florian,Kastenmeier,F. Kastenmeier,true,TW,false
DFL-MAT-J03WR9,DFL-CLU-00000P,Fortuna Düsseldorf,home,4-4-2 Double-6 offensive Outliner,DFL-OBJ-002G5J,23,Shinta Karl,Appelkamp,Shinta Appelkamp,false,OLM,false
DFL-MAT-J03WR9,DFL-CLU-00000P,Fortuna Düsseldorf,home,4-4-2 Double-6 offensive Outliner,DFL-OBJ-J01CVM,44,Marcel,Mansfeld,M. Mansfeld,false,STR,false
DFL-MAT-J03WR9,DFL-CLU-00000P,Fortuna Düsseldorf,home,4-4-2 Double-6 offensive Outliner,DFL-OBJ-002GMO,15,Tim Christopher,Oberdorf,Tim Oberdorf,true,IVR,false
DFL-MAT-J03WR9,DFL-CLU-00000P,Fortuna Düsseldorf,home,4-4-2 Double-6 offensive Outliner,DFL-OBJ-002GM1,7,Kristoffer Paul,Peterson,Kristoffer Peterson,true,ORM,false
DFL-MAT-J03WR9,DFL-CLU-00000P,Fortuna Düsseldorf,home,4-4-2 Double-6 offensive Outliner,DFL-OBJ-002GM9,5,Christoph,Klarer,C. Klarer,true,IVL,false
DFL-MAT-J03WR9,DFL-CLU-00000P,Fortuna Düsseldorf,home,4-4-2 Double-6 offensive Outliner,DFL-OBJ-J01KJ5,8,Michal,Karbownik,M. Karbownik,true,LV,false
DFL-MAT-J03WR9,DFL-CLU-00000P,Fortuna Düsseldorf,home,4-4-2 Double-6 offensive Outliner,DFL-OBJ-J01L1F,14,Kwadwo Kyeremeh,Baah,Kwadwo Baah,false,,false
DFL-MAT-J03WR9,DFL-CLU-00000P,Fortuna Düsseldorf,home,4-4-2 Double-6 offensive Outliner,DFL-OBJ-J01NQ8,46,Elione,Fernandes Neto,E. Fernandes Neto,false,ORM,false
DFL-MAT-J03WR9,DFL-CLU-00000P,Fortuna Düsseldorf,home,4-4-2 Double-6 offensive Outliner,DFL-OBJ-J01OYT,22,Benjamin,Böckle,B. Böckle,false,,false
